************* Module bim2sim.__main__
bim2sim/sim_settings.py:653:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:654:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:655:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:656:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:657:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:658:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:659:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:660:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:661:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:662:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:663:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:664:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:665:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:666:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:667:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:668:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:669:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:670:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:671:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:672:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:673:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:674:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:675:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:676:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:677:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:678:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:679:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:680:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:681:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:682:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:683:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:684:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:685:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:686:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:687:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:688:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:689:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:21:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/sim_settings.py:57:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
